id_convocatoria,cui
855868,2524287
848309,2546407
847813,2551082
847323,2452689
842990,2428615
841053,2545588
840916,2539619
850993,2451650
848377,2530879
848182,2325694
846165,2426995
843998,2335878
844961,2479652
841958,2270682
849108,2548422
849187,2539222
842745,2335174
847165,2553549
843177,2531315
841367,2523938
841704,2384132
848253,2434796
849494,2351717
843892,2557261
847412,2547711
849410,2258604
845577,2556932
845542,2537010
841074,2467527
840155,2217571
851465,2557752
849629,2499809
846857,2550753
841071,2522573
849090,2535948
844310,2543812
844168,2251217
847901,2546242
849343,2538068
845579,2462401
846048,2469030
848882,2373206
849103,2430655
847109,2487458
841545,"2525776,2525838"
851132,"2502892,2503176"
848342,2279375
847461,"2458242,6010223"
846925,2492267
842831,2457792
840977,2429723
850750,2534295
849798,2518663
848516,2488731
849291,2478957
845926,2290511
842806,2088319
850785,2472459
848439,2413075
848393,2337766
849662,2323700
842090,2534825
843574,2513694
848536,2359245
848519,2475326
841905,2078579
840104,2186650
848337,2505774
848678,2557450
845664,2502601
846058,2550463
844349,2449026
849567,2498082
850961,2553965
849602,2367088
843147,2213843
840520,2500175
849455,2251619
845601,2443632
843293,2538035
846237,2495416
846646,2541694
849276,2467120
848818,2191378
841967,2484240
842563,2545387
847828,2541507
845606,"2475804,2499145"
848113,2554943
849223,2353655
841685,2464043
845096,2249782
849587,2340119
848455,2556780
847823,2234806
846674,2538035
846911,2552139
843367,2448386
842416,2163197
848345,2447883
847981,2555876
845198,2260265
844450,2538139
843154,2380087
841971,2541750
839568,2521688
841461,2555803
841920,2557899
847008,2080973
843298,2333608
842412,2452836
840097,2529325
847384,2215017
847030,2539463
846510,2447786
847032,2313700
841866,2449161
839195,2538068
848388,2513123
848325,2457746
847821,"2486697,2486975,2486987,2486996,2487000,2487003,2487009,2487011,2487012,2487014,2487015,2487016,2487017,2487018,2487229,2487230,2487232,2487284,2487288,2487302"
848888,2448263
844584,2536743
844359,2509884
843179,2532278
841592,2327901
841393,2482119
841556,2031310
839545,2471621
841180,2516185
848129,2378879
848490,2491433
849312,2194625
849700,2177187
847667,2551739
848485,2273787
848650,2561437
843184,2516460
842390,2514414
850367,2325785
847872,2545830
847365,2547662
848083,2452700
845056,2538423
844834,2497080
839859,2327405
848219,2397816
848779,2321104
847982,"2545582,2547977,2548879"
845900,2476274
845328,2556020
843545,2403705
841128,2237739
840174,2475053
849399,2196985
849461,2251619
848340,2533000
848041,2319132
848334,2250248
848451,2164317
848067,2523792
846938,2540803
845044,2334719
843120,2531028
843842,2279375
848964,2556893
848413,2495147
848109,"2557871,2558189"
847930,2551181
849286,2312428
847885,2500509
846648,2470042
839758,2545557
840523,2507311
848354,2546242
848381,2545873
849122,2479524
845053,2114461
845490,2557584
840035,2546162
841859,2334719
841646,2526565
840831,2302454
840107,2297220
848973,2525797
848164,2403652
848080,2515708
847685,2474146
847243,2474421
846759,2250249
846405,2332239
844484,2489318
848167,2545268
845661,2527887
847780,2467969
847251,2555924
843144,2548769
842973,2334719
848369,2184187
840054,2542507
842525,2504358
849181,2537041
848213,2215017
840235,2536356
846602,2083865
847721,2344303
846243,2441975
846324,2451698
843158,2202675
843034,2316017
840482,2546295
841101,2433323
845362,2416127
846523,2434687
845015,2536827
844298,2188542
992487,2482119
847799,2517008
845342,2394745
844845,2528438
843357,2521379
842529,2300435
836520,2258604
840567,2522139
848319,2443101
847089,"2341636,2544315,2544319,2544324,2544327,2544329"
845346,2540795
846522,2527163
846895,2462401
843565,2531396
842733,2533322
841459,2539123
841712,2545684
841614,2543596
849632,2416127
848120,2553792
846240,2548083
847188,2470766
846057,2468698
843720,2535606
841999,2164317
848058,2548232
847709,2548487
847711,2457738
846089,2427375
844334,2555840
843925,2196703
840350,2552498
846526,2549326
847072,2472432
845335,2560234
845458,2449026
845656,2542880
845325,2331598
846781,2394745
844333,2522496
840400,2498203
845296,2519831
843178,2417803
845478,2450408
846500,2508537
843973,2550679
841721,2472120
840535,2300320
848103,2528530
845452,2551739
845489,2171559
847017,"2341718,2374989"
845545,2542778
844763,2352819
842986,2446430
840755,2475167
848139,2506226
844546,2302886
844826,2557712
842257,2488905
844003,2453026
848320,2544416
846412,2499818
844905,2184667
842622,2304658
840360,2250558
846892,2558007
846341,2498034
843764,2417660
840397,2547595
839759,2467162
848201,2309220
848210,2321880
847314,2234847
845322,2560340
846317,2506622
845380,2334600
845642,2538231
846589,2482843
843555,2498398
842491,2531796
849704,2429724
847722,2551566
845702,2319490
845609,2523132
846321,2416413
848043,2498181
847743,2458660
847051,2467279
847226,2473552
845416,2341009
843211,2456643
842523,2549694
840399,2184938
849545,2517114
848205,2524226
848203,2452838
847278,2215017
842724,2460901
847421,2310187
846773,2516611
845921,2517486
846387,2468317
846124,2131661
843983,2545791
844839,2135282
841453,2300320
842891,2551133
839787,2515812
840560,2433810
848206,2533543
847702,2513919
845264,2455128
846320,2334999
846404,2555904
846513,2491450
840103,2194794
839944,2516818
847500,2524402
848200,2549537
847178,2080973
849697,2363565
846945,2533771
846901,2435038
846024,2556222
845147,2539069
843140,2127740
844302,2491022
844469,2545602
842551,2524396
839968,2046407
846111,2527088
844877,2396773
844367,2304973
841040,2557267
840220,2117884
846793,2250249
845917,2500509
845865,2531734
845922,2194625
845703,2114461
845190,2558671
845178,2321290
842630,2506621
843898,2378879
842245,2544384
846463,2516654
845572,2482895
844096,2449211
842447,2507927
839998,2432706
846701,2507661
846573,2490806
844535,2534624
843365,2488245
844205,2303718
843459,2537863
843762,2244489
844054,2503104
844198,2457792
842445,2224780
842407,2557499
842027,2497551
841718,2401071
840333,2538327
846006,2543995
843468,2550887
844784,2508825
843413,2383820
842446,2224780
840986,2300092
840837,2503713
840893,2183916
845625,2443284
846141,2234703
847110,2507412
843877,2505506
843629,2338683
841774,2266632
842055,2241886
840529,2412981
846104,2279375
846681,2513721
845930,2445603
845309,2543092
846110,2230607
845058,2508431
843846,2544737
843483,2547413
845139,2552376
844565,2513194
844664,2553769
841836,2497735
841018,2543995
846011,2187175
845610,2502677
846368,2404572
845193,2160532
843596,2555996
841282,2460337
840548,2455383
840179,2548576
844715,2510661
843042,2485438
844065,2456534
839575,2493462
844130,2529847
846575,2546800
844119,2251217
843496,2022748
844296,2215017
844355,2504358
840714,2515519
841419,2323700
844603,"2487533,2487534,2487539,2487546"
844478,2532758
846735,2503718
844649,2538689
843426,2534669
844716,2524423
844405,2504143
843361,2455052
843777,2346750
842134,2539865
845295,2215833
847416,2216774
843054,2410432
843934,2493333
842057,2503834
844037,2496320
843461,2269084
841265,2359368
844882,2322550
844363,2440436
844630,2340601
843863,2558977
844663,2491259
843885,2548796
844430,2455402
844666,2519571
842128,2523987
840259,2503186
843001,2543169
840626,2539623
844121,2552689
843029,2536275
843676,2460442
841097,2504358
844890,2539469
843622,2546068
844306,2507323
842899,2340486
841963,2378756
840156,2531830
847261,2419180
843097,2473454
844314,2500255
843945,2501612
842718,2237739
843803,2507950
840218,2523896
842526,2300435
843239,2235359
846868,2553392
843815,2549739
839807,2549367
842744,2537274
843077,2543295
843592,2342955
844952,2493912
840488,2544588
843008,2532674
844920,2457901
842281,2548777
842222,2269287
840189,2473435
839940,2505339
843714,2559330
840918,2475759
842181,2549554
841954,2022748
841933,2300847
837313,2544230
843705,2262078
843871,2474647
841939,2340050
838385,2554021
841948,2184938
841773,2538419
843969,2135162
844103,2488601
841945,2534685
841943,"2462872,2511508"
841748,2483218
842608,2548597
843310,2094322
841039,2544694
846177,2550991
841984,2501098
842049,2244434
839598,2537682
843428,2553948
842596,2509317
839288,2340652
843412,2419959
842953,2556416
843196,2543305
843880,2316503
839834,2552147
841644,2421163
841330,2504540
841420,2539538
842124,2351041
842026,2559861
842581,2178627
842033,2552517
842018,2064096
841329,2467608
839725,2505270
841558,2475053
841966,"2536673,2536683"
842691,2367088
841889,2527887
842020,2486099
840006,2548557
841807,2555923
842713,2421352
840935,2530763
841992,2518466
842555,2546543
842023,2516185
842017,"2410430,2533322"
841993,2419671
842030,2543140
842024,2549326
842954,2273073
842333,2439467
840814,2331905
840806,2526826
841711,"2453935,2454012"
840792,2554279
841083,2460403
840803,2525074
842268,2549882
839945,2495557
843296,2547368
840813,2533272
841161,2496234
841219,2358703
841469,2534554
840732,2465513
840808,2050413
845065,2194794
841969,2482557
841916,2334719
842292,2506860
842148,2556674
840915,2520445
839835,2457222
844639,"2524416,2524422,2524455,2524505,2524552,2524566,2555642,2555643,2555644,2555645,2555646,2555649,2555650,2555651,2555652,2555653,2555655,2555656"
844330,2487753
842317,2504768
839738,2557371
844662,2318963
843623,2555853
840992,2512419
839716,2541216
841045,2323700
840820,2544929
839962,2202480
841236,2529069
841738,2288414
841551,2546751
841528,2555986
841025,2325914
841790,2319424
840345,2537159
839932,"2426387,2426448,2426631"
841106,2226280
840964,2544817
841429,2532879
844105,2545593
841537,2502386
840630,2532043
840663,2513887
848993,2333804
841089,2433779
840991,2519470
840985,2517488
842503,2518379
840745,2551166
841328,2475051
841514,2511976
842844,2451650
842270,2465452
841473,2527942
841113,2486345
840094,2519680
840264,2497277
843418,2475053
841169,"2458165,2540762"
841056,2511976
840292,2478201
840001,2194576
840323,2541327
843066,2518706
847796,2524287
840582,"2553143,2553147"
841055,2309247
841229,2499888
839817,"2242495,2300599,2458555,2468250"
840553,2506059
840032,2522651
840076,2311050
839827,2300056
840233,2551047
846817,2500154
840816,2233769
840504,2493912
840628,2547111
839413,2553511
839736,2555927
840068,2519680
839991,2506994
839648,2549656
844244,2448396
846226,2543901
842175,2534789
839845,2537153
839152,2524148
839358,"2492935,2492936,2492943"
841717,"2178300,2233868,2235714,2378846"
848660,2444635
839449,2552465
841358,2507684
841061,2501597
841391,2538225
840183,2558384
840667,2538263
840121,2215017
839857,2525071
837561,2534272
840329,2463027
842869,2470550
827032,2501433
847666,2307759
843869,2200227
962805,2537274
839985,2427004
842790,2541413
842616,2527029
846305,2461274
831200,2322192
840580,2217927
841924,2540925
848051,2497277
826634,2539140
830507,2339715
839696,2547370
841868,2410430
849093,2482119
827334,2250062
849078,2474473
848947,2522094
847106,2542644
839686,2415886
841783,2515773
845072,"2243548,2263601"
846688,2460643
839457,2322302
845324,2511375
846053,2517166
840367,2450301
843212,2022748
841044,2305406
842725,2363565
848743,2323989
844483,2248353
845970,2178716
840368,2501365
848941,2526187
840093,2464651
842144,2265243
848593,2229551
842430,2470314
849246,2430118
849263,2430118
840634,2470314
843532,2432656
842687,2450018
844781,2532669
842389,2443476
846761,2560067
844057,2530249
843207,2519392
845658,2539057
842471,2372538
846905,"2383849,2383859,2383870,2383872,2383873,2496468"
860842,"2433939,2434000,2434005,2479010"
861613,5005611
845710,2430712
842898,2468163
843895,2511349
849588,2433698
843593,2541988
841343,2403318
840895,2546416
846475,2535779
840552,2542386
844073,2481305
839875,2534635
840625,2493929
849596,"2433804,2433898,2433923,2433956,2434001"
849075,2510759
840160,2447193
847873,2551413
898626,2022748
880755,2307759
892082,2499809
887316,2494547
914021,2372649
900686,2372649
912496,2473435
895537,2331598
881699,2234835
901914,2458223
883765,2500304
893049,2190551
879930,2300647
878762,2463232
879710,2329161
861794,2312929
859074,2312929
862970,2324655
872455,2501597
865113,2479401
872954,2501597
862160,2465452
870892,2553227
875007,2160532
864976,2324113
871813,2300576
861817,2187891
863065,2239036
863353,2482843
860594,2202579
865762,2456643
863893,"2495829,2518125,2522601"
859054,2464043
861816,2312929
858199,2532758
860641,2549354
860533,2202579
869589,2526684
865890,2430225
872030,2336396
857766,2539172
864379,2484806
859389,2312929
869124,2372649
859773,2552322
872419,2501597
864892,2185578
867976,2500304
862916,2324655
866121,2413414
865182,2535606
858821,2557852
860197,2538752
864355,2557688
857752,2416127
860071,2455260
866523,2537513
860195,2160590
866513,2537513
866508,2267525
858929,2557615
858435,2193841
858860,2558910
857821,2223264
862967,2324655
859125,2545013
870444,2441480
860153,2491129
857175,2518514
845290,2458491
845034,2533857
844820,2546061
844819,2480430
843213,2508825
847817,"2502263,2520780"
844827,2460005
842982,2173875
840531,2487296
852221,2501945
845698,2552921
841877,2512419
841564,2248444
856876,2466384
856754,2173875
844971,2506398
843939,2437381
843380,2443873
843112,2300647
842834,2545288
840409,2512772
840410,2521240
845578,2215017
845469,2540442
845336,2531914
845333,2543644
845283,2112034
843048,2534295
842312,2530763
842227,2320558
846535,2538365
846262,2441186
844373,2107890
848112,2538518
847662,2464511
843951,2434761
843223,2467608
842626,2557852
847536,2532209
844832,2239015
843381,2490075
841815,2535059
845994,2398080
845513,2560520
845377,2474663
843383,2507947
843109,2503703
843101,2263808
847970,2293239
843037,2530447
840701,2532522
842714,2466350
841413,2434529
840874,2524175
840407,2184938
845107,2558279
844909,2334721
849709,2448126
843855,2545650
846823,2498136
841028,2466754
840641,2519941
847612,2318661
843376,"2515810,2523541"
843215,2544936
841369,2307608
844969,2495698
844955,2450668
848944,2413068
848421,2540992
844710,2550702
839889,2417420
854453,2493377
843996,2491549
842846,2477077
842843,2302917
840939,2465108
840824,2553036
849566,2333590
849519,2162846
844496,2409834
842467,2250457
842465,2516185
849706,2187217
849652,2483616
842547,2546543
842408,2554188
841884,2553127
841504,2328263
840025,2547277
848780,2469818
845590,2551375
844337,2541750
844249,2233835
844248,2515141
844234,2503703
840761,2437381
840651,2328858
856136,2146392
841355,2187911
848611,2442484
844441,2417660
843791,2447248
839887,2470551
847760,2094815
840891,2542237
848827,2493805
847338,2524772
845222,2284153
856359,2344034
848911,2437381
848714,2528315
841892,2552410
842792,2559080
841496,2521713
841481,2312929
841621,2128304
848422,2426995
848331,2549305
848224,2475248
843464,2394412
843174,2540582
842576,2329426
842545,2475234
840643,2388217
846254,2332349
846080,2301117
846075,2458137
845993,2467279
844586,2448676
841248,2539087
841121,2486174
848360,2524148
846156,2524297
845282,2546908
842989,2191985
841191,2195346
851110,2543723
851026,2331093
849918,2437604
849302,2524825
849243,2533351
842216,2558729
843330,2540837
856677,2312929
856132,2549554
855453,2029683
848264,2558321
854352,2503222
843106,2503703
843098,2533685
841632,2508298
841308,2533226
841030,2447434
841370,2495022
847399,2541750
848255,2512220
848111,2493834
849517,"2509291,2509292,2509293,2509299,2509300,2509303,2509304,2509306,2509308,2509309,2509310,2509312,2509313,2509315,2509316,2509318,2509322,2509329,2509332,2509337,2509338,2509339,2509340,2509341,2509342,2509343,2509351,2509352,2509354,2509355,2509360,2509361,2509366,2509371,2509380,2509386,2509395,2509397,2509403,2509405,2509408,2509412,2509419,2509420,2509423,2509431,2509436,2509438,2509440,2509442,2509444,2509445,2509446,2509447,2509449,2509452"
849236,2413671
848713,2467884
848662,2515646
848225,2500108
840375,2549872
848163,2539328
842910,2333076
841827,2501532
849310,2263802
849251,2447181
841505,2557613
841298,2544315
840697,2545327
853951,2549354
849304,2539188
843105,2552544
845646,2344710
841361,2549562
846067,2553767
844007,2230607
843859,2397941
841882,2426525
841763,2334033
847309,2363565
841990,2489334
841974,2414210
841058,2476387
849235,2527166
846551,2547111
841190,2454009
846922,2440077
846615,2545501
844002,2300173
842582,2450408
842533,2497157
842461,2254344
841424,2550088
848658,2159681
842056,2516185
856052,2512998
847404,2536724
847307,2312929
845229,2491129
851157,2338944
848314,2548795
849693,2499656
840141,2536724
846987,2457404
846227,2535155
842785,2521956
855960,2413075
844391,2381901
845641,2165922
842573,2433810
842459,2550708
841991,2537938
856480,2508648
842837,2532257
842722,2537055
856335,2547942
846082,2467893
842615,2505339
842054,2301117
841767,2462401
843045,2459241
841506,2534240
845575,2550133
841310,2480122
840472,2541284
846614,2512741
845694,2517007
845388,2504768
853711,2533936
845277,2558606
853422,2557569
840947,2102547
844303,2492078
843946,2194625
842985,2472459
842791,2129841
842778,2552521
842115,2453262
847759,2513348
847350,2168029
843529,2550751
846489,2545323
846476,2310610
844815,2515950
844749,2343858
843782,2159681
842980,2451156
842184,2548086
848904,2515857
848670,2492518
848594,2302726
849086,2522766
848792,2488504
848776,2523817
848667,2078078
848221,2324781
848786,2260265
840378,2534704
847486,2495780
844585,2542266
841818,2555923
841677,2491129
840586,2530760
840318,2302278
847299,2300905
847245,2467261
847244,2557141
849180,2484264
847830,2528940
856032,2550487
848489,2432659
844636,2455352
844238,2470161
844206,2263802
841509,2537929
839749,2447017
840454,2200807
846628,"2067712,2161641"
844640,2495254
841311,2251262
840873,2235633
846542,2468760
841512,2559331
848601,2560237
848939,2537855
848155,2543213
848315,2527321
848784,2488232
847298,2251713
847181,2556330
846928,2078579
849647,2547368
844497,2454861
848365,2546111
846864,2410528
850921,2288606
848222,2523792
847829,2421634
847601,2541694
852436,2545635
846543,2279375
846576,2472751
847827,2490806
846682,2514768
841057,2187217
841032,2546349
841027,2527163
840703,"2547980,2547981,2547984,2547989"
840699,2273969
846743,2516705
846422,2336481
846332,2381374
846059,2510407
845829,2492267
845827,5005611
846914,2545661
846624,2528438
845638,2502813
840029,2547130
846917,2397650
846632,2513462
846577,2468945
845819,2174706
845771,2487071
845765,2186448
854738,2539057
841988,2532735
841873,2465452
841622,2279780
841126,2557044
846863,2441099
845094,2341751
844128,2194741
843780,2302886
849191,2527166
847607,2540677
847047,2516185
840102,2499326
840100,2494039
847050,2430118
846832,2449155
845858,2467826
845853,2492267
845574,2469195
846979,2552640
843785,2542958
843319,2490481
843051,2531535
841554,2114461
841488,2547529
840817,2541128
840815,2479965
848906,2553227
839748,2541411
846010,2333076
845945,2185578
848231,2542983
845213,2131661
845144,2175561
844828,2513748
843110,2536090
844574,2499574
843788,2447248
843781,2506161
842585,2545387
851471,2509884
848368,2511631
845514,2435551
844637,2449211
844001,2301970
843375,2497869
841312,2433450
840819,2452481
840708,2291796
849422,2245960
849177,2336109
849032,2441494
846924,2250249
846829,2312697
845830,2467139
845454,2535041
845350,2445822
843949,2454312
843043,2530445
841031,2476726
840694,2457084
848230,2546543
845046,2504241
844444,2490938
843721,2514904
841487,2215017
841362,2545884
848566,2545761
848106,2343012
845379,2433542
848655,2300847
846550,2462401
844972,2549872
841826,2550014
845952,2434761
845340,2464687
844297,2465096
844207,"2527724,2527979"
844113,2335878
843944,2546688
846923,2548265
845459,2556633
845455,2547078
844124,2496198
843652,2523071
843784,2507362
843389,2482650
842356,2264512
841431,2428678
841426,2321861
840463,2479382
840014,2195083
844736,2471761
844733,2470931
844577,2487769
844312,2552640
843320,2511976
842397,2520743
849465,2403890
848479,2507684
846813,2188542
844691,2468136
844625,2508721
841099,2486499
840549,2234552
840540,2514158
843434,2499147
842693,2551470
841725,2194709
839930,2342058
844554,2548803
849509,2363565
846047,2544929
843031,2087971
840544,2553154
841522,2525855
843290,2549491
842015,2340601
840856,2428678
840616,2305531
849715,2301266
841406,2237739
840681,2544015
847329,2553769
847327,2326628
844860,2539706
844402,2545817
844180,2549857
845873,2527088
844757,2518663
843430,2452980
846040,2531849
846038,2501851
845961,2449357
842972,2546317
842969,2447024
846805,2210435
844362,2453953
842819,2552899
846391,2557569
841284,2353224
845932,2426995
845353,2187584
849229,2194794
846508,2550627
846504,2508537
845966,2541806
845965,2537631
848977,2430247
845812,2543631
843921,2443494
846512,2516938
845741,2476271
845927,2409134
843362,2542889
843286,2545480
846042,2508618
846039,2559331
845674,2455902
845003,2475759
843423,2108576
843368,2529325
847210,2024835
846883,2546999
845300,2546418
843369,2340050
850708,2503104
846136,2554005
845306,2557752
844393,2501265
846808,2460526
846555,2553183
846442,2422020
844018,2498482
845565,2504644
845554,2544775
841523,2323700
841520,2215017
841049,2501597
840684,2457517
847082,2537345
846570,2341959
845800,2492267
845480,2549397
845191,2559041
844557,2457700
844408,2022748
848801,2522557
844999,2495147
842329,2492367
849172,2232349
849166,2476726
847555,2304376
848916,"2484956,2484958"
848866,2518668
848749,2556719
840927,2449026
840445,2378926
848273,2326330
842961,2476726
842960,2560755
841334,2556330
849594,2525779
849503,2453262
848809,2512007
847564,2554763
843234,2289098
841600,2056329
840129,2533272
843363,2552760
848293,2389090
844459,2326964
844353,2343932
842135,2552672
840989,2467527
848872,2260711
842763,2326591
844260,2313700
850939,2542078
845059,2312929
842137,2392596
840928,2331598
847562,2234047
844613,2475359
844800,2547275
843739,2300204
843608,2533534
846803,2271151
846800,2164887
840688,2493929
847014,2446410
843876,2488016
840348,2485682
849318,2539188
845185,2184667
840983,"2526494,2536494"
840920,2452126
848543,2554654
848508,2513926
846876,2548265
844687,2234276
844620,2302886
844615,2473552
847706,2516208
847257,2330602
842512,2482078
840252,2319132
847507,2217755
846935,2540830
844028,2487924
843874,2548795
843913,2547275
841972,2460459
849578,2513642
849279,2352291
847386,2506187
840063,2215017
849322,2258604
849319,2492600
843439,2508551
847848,2321290
847847,2194700
840447,2541157
849275,2267525
847502,2171380
844810,2539619
847074,2474716
843543,2122465
843067,2557741
849505,2525779
848433,2550321
846279,2539716
846275,2313092
840440,2525493
848506,2542311
847567,2292528
847558,2472301
844853,2537186
844804,2192006
850257,2416127
850220,2416127
847135,2471082
842770,2544315
845011,2473552
847376,2187217
846651,2494547
842149,2453262
848310,2465210
848059,2478184
840741,2279780
847136,2471082
846802,2559812
845955,2546999
842379,2554541
840618,2502625
847148,2217744
844918,2404574
846386,2469040
840161,2336285
840117,2215017
848054,2560031
850647,2553216
849161,2381901
847841,2551082
848676,2410435
847788,2376385
840346,2555025
840053,2529325
840337,2315780
840349,2533365
840171,2261156
840057,2548803
849611,2551197
846502,2550627
846209,"0338221,2542671"
845007,2516185
842261,5005865
842133,2358987
839874,2340601
848373,2333616
848190,2513560
843977,2516185
840434,2220591
848131,2486345
847623,2504162
846936,2495879
844365,2559154
845931,2321290
843118,2340601
841158,2539619
848274,2560234
847784,2187911
847145,2251713
842875,2540737
847087,2309220
847080,2379294
845567,2559317
845483,2333608
845370,2557140
847495,2492958
847023,2493929
846278,2551489
846123,2513448
845293,2460005
844109,2443022
843843,2547815
842965,2441463
842881,2507684
842509,2329426
846707,2543985
840446,2452129
848012,2547509
845919,2334719
845182,2334017
848380,2489554
847852,2187217
846879,2537159
846389,2464636
846205,2448396
846151,2334537
846506,2501597
846450,2497413
845564,2215017
840435,2499574
845371,2426758
846557,2496010
846206,2539740
845801,2479607
845372,2199346
843884,2556226
847197,2380976
847195,2238715
846697,2552796
846643,2367286
849290,2430118
849160,2514399
849044,2527324
844358,2537159
847383,2545770
846372,2402738
845429,2114461
847631,2415742
847146,2538119
845571,2550133
845432,2319132
845558,2333608
845368,2493136
845364,2518656
841290,"2472992,2473001,2473004,2473011,2473020,2473028,2473030,2473032,2473036,2473042,2473106,2473111,2473121,2473127,2473215"
841111,2463232
846769,2557267
845972,2305403
845553,2250249
845366,2504162
840066,2305616
840008,2302886
844412,"2049197,2333870,2344484,2551987,2552008,2552105,2552116,2552302,2552332,2552590,2553239,2553256,2553271,2553308,2553401,2553787,2554095,2554112,2554123,2554230"
845913,2489787
845492,2501612
845006,2269288
845055,2513559
844151,2245960
845806,2549233
841349,2187911
845120,2504644
844917,2502883
843889,2556985
841216,2523092
845597,2495028
841108,2549455
846203,2546691
845925,2540897
844364,2548074
844357,2454801
845179,2538585
845071,2546061
845066,2250037
845001,2428381
844928,2484859
840867,2483516
845879,2242410
845602,2559317
845570,2215017
845474,2466642
844144,2559246
843984,2251304
843794,2506323
843660,2554295
845797,2516676
845593,2549008
844369,2344710
843248,2511976
841340,2158708
848920,2506860
848499,2513919
845481,2538076
845070,2559253
841338,2429503
841165,2486345
843986,2199492
843275,2547784
840922,2157876
845963,2303382
845956,2551068
845750,2551028
844755,2332415
844183,2541780
839828,2545783
848062,2548471
844795,2456737
844531,2543495
843875,2390510
843170,2503703
843159,2503703
841909,2153330
843741,2535629
843162,2235203
842194,2547785
843612,2540250
842264,2197523
841218,2397185
840865,2415105
840853,2253491
841046,2329873
843061,2542466
842567,2458063
842086,2541800
840980,2497157
842386,2166583
841848,2554568
841449,2476283
843844,2470125
843746,2522317
843796,2522883
843164,2503703
841655,2444000
844812,5005611
844563,2465452
842702,2319770
842271,2329601
842262,2557908
841906,2528940
840690,2510594
845118,2480874
844616,2556998
844570,2541935
843883,2487135
843801,2502430
843436,2547678
845054,2517159
843992,2192006
841672,2419066
841224,2500423
847950,2320101
845304,2250037
843849,2532395
843799,2498203
844532,2338093
844409,2499888
843882,2529111
840987,2403872
840749,2481822
840686,2532466
846496,2300320
846383,2285640
846381,2531890
845132,2187891
843743,2449357
842378,2403368
841348,2247465
840925,2544975
840858,2491561
844182,2250248
843291,2522183
843172,2556986
842825,2474575
844458,2472749
843811,2512103
843667,2194702
842874,2518827
842207,2540144
841777,2488905
841048,2447024
841035,2529757
840863,2538002
849391,2552145
848509,2561450
842375,2533656
847630,2504713
844870,2469947
844869,2538682
840685,2493929
843918,"2495829,2518125,2522601"
843548,2475186
842435,2480309
845124,2302726
844523,2194711
844179,2315205
843447,2532735
842695,2300173
841394,2545249
841845,2539075
841515,"2560623,2560832"
841222,2544154
841160,2233850
844094,2182375
843980,2228027
843881,2549491
840682,2524572
847622,2532377
844023,2194295
843371,2335794
843289,2318826
844863,2539710
844686,2293239
844682,2545029
841346,2130352
841345,2115924
844675,"2195328,2338276"
844562,2513836
844561,2483951
849804,2462384
843806,2264512
843752,2533052
842377,2522338
843356,2555864
842964,2376495
841442,2303718
841350,2480874
840632,2381446
846944,2529325
844769,2333318
844107,2558417
840309,2547709
848689,2548265
847332,2234028
844354,2486345
842327,2304193
844261,2215017
844271,2397941
844267,2234552
843658,2508171
844679,2233776
844572,2328105
842956,2332839
839923,2487684
846503,2544933
844915,2556381
844762,2455209
844187,2503703
844138,2530770
840122,2514186
840061,2443663
849326,2541411
844014,2409663
847790,2533336
846559,2548416
846202,2501851
849167,2300576
846763,2310073
846493,2370336
846437,2336724
846436,2538530
845177,2260265
852546,2460005
846937,2538409
846281,2510219
847712,2430241
847693,2493136
847632,2533264
843735,2094055
843425,2557549
842698,2487321
840984,2549563
840624,2235892
840164,2499339
850823,2375929
849382,2428632
849376,2485080
848983,2541298
841038,2549931
840743,2281102
851735,2380087
849373,2460005
847029,2484230
846947,2534061
841448,2531570
847504,2250325
847438,2302179
843663,2522179
841901,2467733
849105,2187863
846884,2377833
843013,2456737
842757,2554574
845603,2195487
845595,2488744
845594,2547452
842696,2218924
841226,2432706
849451,2451720
849045,2323775
841215,2515418
841157,2498115
847787,"2093144,2135349,2171486"
846633,2545501
846361,2196366
840501,2360166
849215,2523817
848740,2495254
841162,"2534088,2534112,2534114,2535852"
841159,2346216
840444,2115960
849331,2492518
846939,2486867
848382,2341962
849726,2456108
849502,2467279
849040,2517539
848498,2362417
848444,2197584
842391,2114461
848931,2178716
848692,2482119
848628,2448321
847875,2421630
847613,2533793
848683,2479852
840495,2544731
839921,2473552
839861,2515240
848114,2545480
840132,2543370
840064,2302886
840062,2194709
847698,2530141
847510,2491129
847442,2454397
847212,2552825
846117,2530372
843022,2524396
842967,2483616
842816,2234914
842668,2300173
840059,2455330
840005,2547125
848924,2342955
847501,2433450
840448,2556855
849281,2215017
848494,2512046
848176,2184667
849283,2412843
848071,2452193
842441,2496424
840003,2476726
841730,2521713
841611,2549626
841043,2556797
840169,2269754
840004,2263802
839922,2433328
839917,2552425
851809,2237739
848975,2546331
846495,2422016
848620,2457404
848374,2333616
848276,2508982
847999,2234546
851689,2380087
848291,2550253
848064,2427004
845607,2553791
848738,2481971
848540,2376665
848450,2277968
848126,2515644
845600,2509813
845475,2559033
841341,2187911
840990,2512419
840510,2544588
840437,2302332
848552,2022748
848389,2537447
848006,2559875
848307,2557473
848280,2223264
848744,2474934
847951,2331873
844560,2381901
843926,2228027
841526,2494669
841167,2310456
849504,2525824
849162,2482119
845267,2545591
851629,2187045
840120,2302886
847849,2556964
849381,2337616
847843,2433007
847842,2516284
842554,2300435
848739,2482649
847373,2340326
848311,2495973
